,filepath,type,id
1501,../NEU-DET/validation/images\inclusion\inclusion_242.jpg,inclusion,242
1502,../NEU-DET/validation/images\inclusion\inclusion_243.jpg,inclusion,243
1503,../NEU-DET/validation/images\inclusion\inclusion_244.jpg,inclusion,244
1504,../NEU-DET/validation/images\inclusion\inclusion_245.jpg,inclusion,245
1505,../NEU-DET/validation/images\inclusion\inclusion_246.jpg,inclusion,246
1506,../NEU-DET/validation/images\inclusion\inclusion_247.jpg,inclusion,247
1507,../NEU-DET/validation/images\inclusion\inclusion_248.jpg,inclusion,248
1508,../NEU-DET/validation/images\inclusion\inclusion_249.jpg,inclusion,249
1509,../NEU-DET/validation/images\inclusion\inclusion_250.jpg,inclusion,250
1510,../NEU-DET/validation/images\inclusion\inclusion_251.jpg,inclusion,251
1511,../NEU-DET/validation/images\inclusion\inclusion_252.jpg,inclusion,252
1512,../NEU-DET/validation/images\inclusion\inclusion_253.jpg,inclusion,253
1513,../NEU-DET/validation/images\inclusion\inclusion_254.jpg,inclusion,254
1514,../NEU-DET/validation/images\inclusion\inclusion_255.jpg,inclusion,255
1515,../NEU-DET/validation/images\inclusion\inclusion_256.jpg,inclusion,256
1516,../NEU-DET/validation/images\inclusion\inclusion_257.jpg,inclusion,257
1517,../NEU-DET/validation/images\inclusion\inclusion_258.jpg,inclusion,258
1518,../NEU-DET/validation/images\inclusion\inclusion_259.jpg,inclusion,259
1519,../NEU-DET/validation/images\inclusion\inclusion_260.jpg,inclusion,260
1520,../NEU-DET/validation/images\inclusion\inclusion_261.jpg,inclusion,261
1521,../NEU-DET/validation/images\inclusion\inclusion_262.jpg,inclusion,262
1522,../NEU-DET/validation/images\inclusion\inclusion_263.jpg,inclusion,263
1523,../NEU-DET/validation/images\inclusion\inclusion_264.jpg,inclusion,264
1524,../NEU-DET/validation/images\inclusion\inclusion_265.jpg,inclusion,265
1525,../NEU-DET/validation/images\inclusion\inclusion_266.jpg,inclusion,266
1526,../NEU-DET/validation/images\inclusion\inclusion_267.jpg,inclusion,267
1527,../NEU-DET/validation/images\inclusion\inclusion_268.jpg,inclusion,268
1528,../NEU-DET/validation/images\inclusion\inclusion_269.jpg,inclusion,269
1529,../NEU-DET/validation/images\inclusion\inclusion_270.jpg,inclusion,270
1530,../NEU-DET/validation/images\inclusion\inclusion_271.jpg,inclusion,271
1531,../NEU-DET/validation/images\inclusion\inclusion_272.jpg,inclusion,272
1532,../NEU-DET/validation/images\inclusion\inclusion_273.jpg,inclusion,273
1533,../NEU-DET/validation/images\inclusion\inclusion_274.jpg,inclusion,274
1534,../NEU-DET/validation/images\inclusion\inclusion_275.jpg,inclusion,275
1535,../NEU-DET/validation/images\inclusion\inclusion_276.jpg,inclusion,276
1536,../NEU-DET/validation/images\inclusion\inclusion_277.jpg,inclusion,277
1537,../NEU-DET/validation/images\inclusion\inclusion_278.jpg,inclusion,278
1538,../NEU-DET/validation/images\inclusion\inclusion_279.jpg,inclusion,279
1539,../NEU-DET/validation/images\inclusion\inclusion_280.jpg,inclusion,280
1540,../NEU-DET/validation/images\inclusion\inclusion_281.jpg,inclusion,281
1541,../NEU-DET/validation/images\inclusion\inclusion_282.jpg,inclusion,282
1542,../NEU-DET/validation/images\inclusion\inclusion_283.jpg,inclusion,283
1543,../NEU-DET/validation/images\inclusion\inclusion_284.jpg,inclusion,284
1544,../NEU-DET/validation/images\inclusion\inclusion_285.jpg,inclusion,285
1545,../NEU-DET/validation/images\inclusion\inclusion_286.jpg,inclusion,286
1546,../NEU-DET/validation/images\inclusion\inclusion_287.jpg,inclusion,287
1547,../NEU-DET/validation/images\inclusion\inclusion_288.jpg,inclusion,288
1548,../NEU-DET/validation/images\inclusion\inclusion_289.jpg,inclusion,289
1549,../NEU-DET/validation/images\inclusion\inclusion_290.jpg,inclusion,290
1550,../NEU-DET/validation/images\inclusion\inclusion_291.jpg,inclusion,291
1551,../NEU-DET/validation/images\inclusion\inclusion_292.jpg,inclusion,292
1552,../NEU-DET/validation/images\inclusion\inclusion_293.jpg,inclusion,293
1553,../NEU-DET/validation/images\inclusion\inclusion_294.jpg,inclusion,294
1554,../NEU-DET/validation/images\inclusion\inclusion_295.jpg,inclusion,295
1555,../NEU-DET/validation/images\inclusion\inclusion_296.jpg,inclusion,296
1556,../NEU-DET/validation/images\inclusion\inclusion_297.jpg,inclusion,297
1557,../NEU-DET/validation/images\inclusion\inclusion_298.jpg,inclusion,298
1558,../NEU-DET/validation/images\inclusion\inclusion_299.jpg,inclusion,299
1559,../NEU-DET/validation/images\inclusion\inclusion_300.jpg,inclusion,300
1560,../NEU-DET/validation/images\patches\patches_241.jpg,patches,241
1561,../NEU-DET/validation/images\patches\patches_242.jpg,patches,242
1562,../NEU-DET/validation/images\patches\patches_243.jpg,patches,243
1563,../NEU-DET/validation/images\patches\patches_244.jpg,patches,244
1564,../NEU-DET/validation/images\patches\patches_245.jpg,patches,245
1565,../NEU-DET/validation/images\patches\patches_246.jpg,patches,246
1566,../NEU-DET/validation/images\patches\patches_247.jpg,patches,247
1567,../NEU-DET/validation/images\patches\patches_248.jpg,patches,248
1568,../NEU-DET/validation/images\patches\patches_249.jpg,patches,249
1569,../NEU-DET/validation/images\patches\patches_250.jpg,patches,250
1570,../NEU-DET/validation/images\patches\patches_251.jpg,patches,251
1571,../NEU-DET/validation/images\patches\patches_252.jpg,patches,252
1572,../NEU-DET/validation/images\patches\patches_253.jpg,patches,253
1573,../NEU-DET/validation/images\patches\patches_254.jpg,patches,254
1574,../NEU-DET/validation/images\patches\patches_255.jpg,patches,255
1575,../NEU-DET/validation/images\patches\patches_256.jpg,patches,256
1576,../NEU-DET/validation/images\patches\patches_257.jpg,patches,257
1577,../NEU-DET/validation/images\patches\patches_258.jpg,patches,258
1578,../NEU-DET/validation/images\patches\patches_259.jpg,patches,259
1579,../NEU-DET/validation/images\patches\patches_260.jpg,patches,260
1580,../NEU-DET/validation/images\patches\patches_261.jpg,patches,261
1581,../NEU-DET/validation/images\patches\patches_262.jpg,patches,262
1582,../NEU-DET/validation/images\patches\patches_263.jpg,patches,263
1583,../NEU-DET/validation/images\patches\patches_264.jpg,patches,264
1584,../NEU-DET/validation/images\patches\patches_265.jpg,patches,265
1585,../NEU-DET/validation/images\patches\patches_266.jpg,patches,266
1586,../NEU-DET/validation/images\patches\patches_267.jpg,patches,267
1587,../NEU-DET/validation/images\patches\patches_268.jpg,patches,268
1588,../NEU-DET/validation/images\patches\patches_269.jpg,patches,269
1589,../NEU-DET/validation/images\patches\patches_270.jpg,patches,270
1590,../NEU-DET/validation/images\patches\patches_271.jpg,patches,271
1591,../NEU-DET/validation/images\patches\patches_272.jpg,patches,272
1592,../NEU-DET/validation/images\patches\patches_273.jpg,patches,273
1593,../NEU-DET/validation/images\patches\patches_274.jpg,patches,274
1594,../NEU-DET/validation/images\patches\patches_275.jpg,patches,275
1595,../NEU-DET/validation/images\patches\patches_276.jpg,patches,276
1596,../NEU-DET/validation/images\patches\patches_277.jpg,patches,277
1597,../NEU-DET/validation/images\patches\patches_278.jpg,patches,278
1598,../NEU-DET/validation/images\patches\patches_279.jpg,patches,279
1599,../NEU-DET/validation/images\patches\patches_280.jpg,patches,280
1600,../NEU-DET/validation/images\patches\patches_281.jpg,patches,281
1601,../NEU-DET/validation/images\patches\patches_282.jpg,patches,282
1602,../NEU-DET/validation/images\patches\patches_283.jpg,patches,283
1603,../NEU-DET/validation/images\patches\patches_284.jpg,patches,284
1604,../NEU-DET/validation/images\patches\patches_285.jpg,patches,285
1605,../NEU-DET/validation/images\patches\patches_286.jpg,patches,286
1606,../NEU-DET/validation/images\patches\patches_287.jpg,patches,287
1607,../NEU-DET/validation/images\patches\patches_288.jpg,patches,288
1608,../NEU-DET/validation/images\patches\patches_289.jpg,patches,289
1609,../NEU-DET/validation/images\patches\patches_290.jpg,patches,290
1610,../NEU-DET/validation/images\patches\patches_291.jpg,patches,291
1611,../NEU-DET/validation/images\patches\patches_292.jpg,patches,292
1612,../NEU-DET/validation/images\patches\patches_293.jpg,patches,293
1613,../NEU-DET/validation/images\patches\patches_294.jpg,patches,294
1614,../NEU-DET/validation/images\patches\patches_295.jpg,patches,295
1615,../NEU-DET/validation/images\patches\patches_296.jpg,patches,296
1616,../NEU-DET/validation/images\patches\patches_297.jpg,patches,297
1617,../NEU-DET/validation/images\patches\patches_298.jpg,patches,298
1618,../NEU-DET/validation/images\patches\patches_299.jpg,patches,299
1619,../NEU-DET/validation/images\patches\patches_300.jpg,patches,300
1620,../NEU-DET/validation/images\pitted_surface\pitted_surface_241.jpg,pitted,241
1621,../NEU-DET/validation/images\pitted_surface\pitted_surface_242.jpg,pitted,242
1622,../NEU-DET/validation/images\pitted_surface\pitted_surface_243.jpg,pitted,243
1623,../NEU-DET/validation/images\pitted_surface\pitted_surface_244.jpg,pitted,244
1624,../NEU-DET/validation/images\pitted_surface\pitted_surface_245.jpg,pitted,245
1625,../NEU-DET/validation/images\pitted_surface\pitted_surface_246.jpg,pitted,246
1626,../NEU-DET/validation/images\pitted_surface\pitted_surface_247.jpg,pitted,247
1627,../NEU-DET/validation/images\pitted_surface\pitted_surface_248.jpg,pitted,248
1628,../NEU-DET/validation/images\pitted_surface\pitted_surface_249.jpg,pitted,249
1629,../NEU-DET/validation/images\pitted_surface\pitted_surface_250.jpg,pitted,250
1630,../NEU-DET/validation/images\pitted_surface\pitted_surface_251.jpg,pitted,251
1631,../NEU-DET/validation/images\pitted_surface\pitted_surface_252.jpg,pitted,252
1632,../NEU-DET/validation/images\pitted_surface\pitted_surface_253.jpg,pitted,253
1633,../NEU-DET/validation/images\pitted_surface\pitted_surface_254.jpg,pitted,254
1634,../NEU-DET/validation/images\pitted_surface\pitted_surface_255.jpg,pitted,255
1635,../NEU-DET/validation/images\pitted_surface\pitted_surface_256.jpg,pitted,256
1636,../NEU-DET/validation/images\pitted_surface\pitted_surface_257.jpg,pitted,257
1637,../NEU-DET/validation/images\pitted_surface\pitted_surface_258.jpg,pitted,258
1638,../NEU-DET/validation/images\pitted_surface\pitted_surface_259.jpg,pitted,259
1639,../NEU-DET/validation/images\pitted_surface\pitted_surface_260.jpg,pitted,260
1640,../NEU-DET/validation/images\pitted_surface\pitted_surface_261.jpg,pitted,261
1641,../NEU-DET/validation/images\pitted_surface\pitted_surface_262.jpg,pitted,262
1642,../NEU-DET/validation/images\pitted_surface\pitted_surface_263.jpg,pitted,263
1643,../NEU-DET/validation/images\pitted_surface\pitted_surface_264.jpg,pitted,264
1644,../NEU-DET/validation/images\pitted_surface\pitted_surface_265.jpg,pitted,265
1645,../NEU-DET/validation/images\pitted_surface\pitted_surface_266.jpg,pitted,266
1646,../NEU-DET/validation/images\pitted_surface\pitted_surface_267.jpg,pitted,267
1647,../NEU-DET/validation/images\pitted_surface\pitted_surface_268.jpg,pitted,268
1648,../NEU-DET/validation/images\pitted_surface\pitted_surface_269.jpg,pitted,269
1649,../NEU-DET/validation/images\pitted_surface\pitted_surface_270.jpg,pitted,270
1650,../NEU-DET/validation/images\pitted_surface\pitted_surface_271.jpg,pitted,271
1651,../NEU-DET/validation/images\pitted_surface\pitted_surface_272.jpg,pitted,272
1652,../NEU-DET/validation/images\pitted_surface\pitted_surface_273.jpg,pitted,273
1653,../NEU-DET/validation/images\pitted_surface\pitted_surface_274.jpg,pitted,274
1654,../NEU-DET/validation/images\pitted_surface\pitted_surface_275.jpg,pitted,275
1655,../NEU-DET/validation/images\pitted_surface\pitted_surface_276.jpg,pitted,276
1656,../NEU-DET/validation/images\pitted_surface\pitted_surface_277.jpg,pitted,277
1657,../NEU-DET/validation/images\pitted_surface\pitted_surface_278.jpg,pitted,278
1658,../NEU-DET/validation/images\pitted_surface\pitted_surface_279.jpg,pitted,279
1659,../NEU-DET/validation/images\pitted_surface\pitted_surface_280.jpg,pitted,280
1660,../NEU-DET/validation/images\pitted_surface\pitted_surface_281.jpg,pitted,281
1661,../NEU-DET/validation/images\pitted_surface\pitted_surface_282.jpg,pitted,282
1662,../NEU-DET/validation/images\pitted_surface\pitted_surface_283.jpg,pitted,283
1663,../NEU-DET/validation/images\pitted_surface\pitted_surface_284.jpg,pitted,284
1664,../NEU-DET/validation/images\pitted_surface\pitted_surface_285.jpg,pitted,285
1665,../NEU-DET/validation/images\pitted_surface\pitted_surface_286.jpg,pitted,286
1666,../NEU-DET/validation/images\pitted_surface\pitted_surface_287.jpg,pitted,287
1667,../NEU-DET/validation/images\pitted_surface\pitted_surface_288.jpg,pitted,288
1668,../NEU-DET/validation/images\pitted_surface\pitted_surface_289.jpg,pitted,289
1669,../NEU-DET/validation/images\pitted_surface\pitted_surface_290.jpg,pitted,290
1670,../NEU-DET/validation/images\pitted_surface\pitted_surface_291.jpg,pitted,291
1671,../NEU-DET/validation/images\pitted_surface\pitted_surface_292.jpg,pitted,292
1672,../NEU-DET/validation/images\pitted_surface\pitted_surface_293.jpg,pitted,293
1673,../NEU-DET/validation/images\pitted_surface\pitted_surface_294.jpg,pitted,294
1674,../NEU-DET/validation/images\pitted_surface\pitted_surface_295.jpg,pitted,295
1675,../NEU-DET/validation/images\pitted_surface\pitted_surface_296.jpg,pitted,296
1676,../NEU-DET/validation/images\pitted_surface\pitted_surface_297.jpg,pitted,297
1677,../NEU-DET/validation/images\pitted_surface\pitted_surface_298.jpg,pitted,298
1678,../NEU-DET/validation/images\pitted_surface\pitted_surface_299.jpg,pitted,299
1679,../NEU-DET/validation/images\pitted_surface\pitted_surface_300.jpg,pitted,300
1680,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_241.jpg,rolled-in,241
1681,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_242.jpg,rolled-in,242
1682,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_243.jpg,rolled-in,243
1683,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_244.jpg,rolled-in,244
1684,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_245.jpg,rolled-in,245
1685,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_246.jpg,rolled-in,246
1686,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_247.jpg,rolled-in,247
1687,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_248.jpg,rolled-in,248
1688,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_249.jpg,rolled-in,249
1689,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_250.jpg,rolled-in,250
1690,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_251.jpg,rolled-in,251
1691,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_252.jpg,rolled-in,252
1692,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_253.jpg,rolled-in,253
1693,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_254.jpg,rolled-in,254
1694,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_255.jpg,rolled-in,255
1695,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_256.jpg,rolled-in,256
1696,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_257.jpg,rolled-in,257
1697,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_258.jpg,rolled-in,258
1698,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_259.jpg,rolled-in,259
1699,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_260.jpg,rolled-in,260
1700,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_261.jpg,rolled-in,261
1701,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_262.jpg,rolled-in,262
1702,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_263.jpg,rolled-in,263
1703,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_264.jpg,rolled-in,264
1704,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_265.jpg,rolled-in,265
1705,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_266.jpg,rolled-in,266
1706,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_267.jpg,rolled-in,267
1707,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_268.jpg,rolled-in,268
1708,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_269.jpg,rolled-in,269
1709,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_270.jpg,rolled-in,270
1710,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_271.jpg,rolled-in,271
1711,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_272.jpg,rolled-in,272
1712,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_273.jpg,rolled-in,273
1713,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_274.jpg,rolled-in,274
1714,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_275.jpg,rolled-in,275
1715,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_276.jpg,rolled-in,276
1716,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_277.jpg,rolled-in,277
1717,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_278.jpg,rolled-in,278
1718,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_279.jpg,rolled-in,279
1719,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_280.jpg,rolled-in,280
1720,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_281.jpg,rolled-in,281
1721,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_282.jpg,rolled-in,282
1722,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_283.jpg,rolled-in,283
1723,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_284.jpg,rolled-in,284
1724,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_285.jpg,rolled-in,285
1725,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_286.jpg,rolled-in,286
1726,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_287.jpg,rolled-in,287
1727,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_288.jpg,rolled-in,288
1728,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_289.jpg,rolled-in,289
1729,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_290.jpg,rolled-in,290
1730,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_291.jpg,rolled-in,291
1731,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_292.jpg,rolled-in,292
1732,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_293.jpg,rolled-in,293
1733,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_294.jpg,rolled-in,294
1734,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_295.jpg,rolled-in,295
1735,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_296.jpg,rolled-in,296
1736,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_297.jpg,rolled-in,297
1737,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_298.jpg,rolled-in,298
1738,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_299.jpg,rolled-in,299
1739,../NEU-DET/validation/images\rolled-in_scale\rolled-in_scale_300.jpg,rolled-in,300
1740,../NEU-DET/validation/images\scratches\scratches_241.jpg,scratches,241
1741,../NEU-DET/validation/images\scratches\scratches_242.jpg,scratches,242
1742,../NEU-DET/validation/images\scratches\scratches_243.jpg,scratches,243
1743,../NEU-DET/validation/images\scratches\scratches_244.jpg,scratches,244
1744,../NEU-DET/validation/images\scratches\scratches_245.jpg,scratches,245
1745,../NEU-DET/validation/images\scratches\scratches_246.jpg,scratches,246
1746,../NEU-DET/validation/images\scratches\scratches_247.jpg,scratches,247
1747,../NEU-DET/validation/images\scratches\scratches_248.jpg,scratches,248
1748,../NEU-DET/validation/images\scratches\scratches_249.jpg,scratches,249
1749,../NEU-DET/validation/images\scratches\scratches_250.jpg,scratches,250
1750,../NEU-DET/validation/images\scratches\scratches_251.jpg,scratches,251
1751,../NEU-DET/validation/images\scratches\scratches_252.jpg,scratches,252
1752,../NEU-DET/validation/images\scratches\scratches_253.jpg,scratches,253
1753,../NEU-DET/validation/images\scratches\scratches_254.jpg,scratches,254
1754,../NEU-DET/validation/images\scratches\scratches_255.jpg,scratches,255
1755,../NEU-DET/validation/images\scratches\scratches_256.jpg,scratches,256
1756,../NEU-DET/validation/images\scratches\scratches_257.jpg,scratches,257
1757,../NEU-DET/validation/images\scratches\scratches_258.jpg,scratches,258
1758,../NEU-DET/validation/images\scratches\scratches_259.jpg,scratches,259
1759,../NEU-DET/validation/images\scratches\scratches_260.jpg,scratches,260
1760,../NEU-DET/validation/images\scratches\scratches_261.jpg,scratches,261
1761,../NEU-DET/validation/images\scratches\scratches_262.jpg,scratches,262
1762,../NEU-DET/validation/images\scratches\scratches_263.jpg,scratches,263
1763,../NEU-DET/validation/images\scratches\scratches_264.jpg,scratches,264
1764,../NEU-DET/validation/images\scratches\scratches_265.jpg,scratches,265
1765,../NEU-DET/validation/images\scratches\scratches_266.jpg,scratches,266
1766,../NEU-DET/validation/images\scratches\scratches_267.jpg,scratches,267
1767,../NEU-DET/validation/images\scratches\scratches_268.jpg,scratches,268
1768,../NEU-DET/validation/images\scratches\scratches_269.jpg,scratches,269
1769,../NEU-DET/validation/images\scratches\scratches_270.jpg,scratches,270
1770,../NEU-DET/validation/images\scratches\scratches_271.jpg,scratches,271
1771,../NEU-DET/validation/images\scratches\scratches_272.jpg,scratches,272
1772,../NEU-DET/validation/images\scratches\scratches_273.jpg,scratches,273
1773,../NEU-DET/validation/images\scratches\scratches_274.jpg,scratches,274
1774,../NEU-DET/validation/images\scratches\scratches_275.jpg,scratches,275
1775,../NEU-DET/validation/images\scratches\scratches_276.jpg,scratches,276
1776,../NEU-DET/validation/images\scratches\scratches_277.jpg,scratches,277
1777,../NEU-DET/validation/images\scratches\scratches_278.jpg,scratches,278
1778,../NEU-DET/validation/images\scratches\scratches_279.jpg,scratches,279
1779,../NEU-DET/validation/images\scratches\scratches_280.jpg,scratches,280
1780,../NEU-DET/validation/images\scratches\scratches_281.jpg,scratches,281
1781,../NEU-DET/validation/images\scratches\scratches_282.jpg,scratches,282
1782,../NEU-DET/validation/images\scratches\scratches_283.jpg,scratches,283
1783,../NEU-DET/validation/images\scratches\scratches_284.jpg,scratches,284
1784,../NEU-DET/validation/images\scratches\scratches_285.jpg,scratches,285
1785,../NEU-DET/validation/images\scratches\scratches_286.jpg,scratches,286
1786,../NEU-DET/validation/images\scratches\scratches_287.jpg,scratches,287
1787,../NEU-DET/validation/images\scratches\scratches_288.jpg,scratches,288
1788,../NEU-DET/validation/images\scratches\scratches_289.jpg,scratches,289
1789,../NEU-DET/validation/images\scratches\scratches_290.jpg,scratches,290
1790,../NEU-DET/validation/images\scratches\scratches_291.jpg,scratches,291
1791,../NEU-DET/validation/images\scratches\scratches_292.jpg,scratches,292
1792,../NEU-DET/validation/images\scratches\scratches_293.jpg,scratches,293
1793,../NEU-DET/validation/images\scratches\scratches_294.jpg,scratches,294
1794,../NEU-DET/validation/images\scratches\scratches_295.jpg,scratches,295
1795,../NEU-DET/validation/images\scratches\scratches_296.jpg,scratches,296
1796,../NEU-DET/validation/images\scratches\scratches_297.jpg,scratches,297
1797,../NEU-DET/validation/images\scratches\scratches_298.jpg,scratches,298
1798,../NEU-DET/validation/images\scratches\scratches_299.jpg,scratches,299
1799,../NEU-DET/validation/images\scratches\scratches_300.jpg,scratches,300
